time (s),force (N)
34.186998197,-5.29113769531
34.192493946,-5.29083251953
34.197101835,-5.27130126953
34.202020419,-5.29106140137
34.206942115,-5.29251098633
34.212116594,-5.23223876953
34.217021506,-5.28945922852
34.222054997,-5.28785705566
34.22700162,-5.29144287109
34.231980795,-5.28961181641
34.23708724,-5.30487060547
34.24203698,-5.29067993164
34.247038632,-5.29121398926
34.252086589,-5.31295776367
34.257064956,-5.2904510498
34.262058571,-5.29037475586
34.267081019,-5.2904510498
34.272287641,-5.2897644043
34.277020816,-5.24925231934
34.282041681,-5.28938293457
34.287090284,-5.2889251709
34.292087364,-5.28945922852
34.297018395,-5.28961181641
34.3020035,-5.2912902832
34.307013257,-5.2906036377
34.312015985,-5.28877258301
34.316978544,-5.33599853516
34.322042119,-5.28991699219
34.326952613,-5.29006958008
34.331969348,-5.28945922852
34.337038821,-5.28938293457
34.34202956,-5.2953338623
34.346942963,-5.28915405273
34.352062961,-5.28945922852
34.356967439,-5.27717590332
34.361987988,-5.28861999512
34.367007428,-5.28694152832
34.372108992,-5.28816223145
34.377098942,-5.28854370117
34.382015044,-5.31227111816
34.387114277,-5.28747558594
34.392122624,-5.28732299805
34.397093934,-5.28625488281
34.401953559,-5.28778076172
34.40703231,-5.28717041016
34.412020376,-5.28816223145
34.417047578,-5.28732299805
34.422057744,-5.28297424316
34.427064305,-5.28778076172
34.432358153,-5.28762817383
34.437072777,-5.28732299805
34.442068338,-5.28701782227
34.447072975,-5.29052734375
34.452176036,-5.28594970703
34.457146665,-5.28579711914
34.46203759,-5.32997131348
34.467033049,-5.28617858887
34.47201604,-5.28846740723
34.477076887,-5.28656005859
34.482063209,-5.28594970703
34.487053722,-5.28427124023
34.492023483,-5.28732299805
34.497054072,-5.28671264648
34.502003906,-5.28602600098
34.506992732,-5.28633117676
34.512217747,-5.28800964355
34.517004265,-5.28816223145
34.521939614,-5.28617858887
34.527038865,-5.2904510498
34.532025375,-5.28755187988
34.53701789,-5.28610229492
34.542005064,-5.28366088867
34.547101351,-5.28686523438
34.552151994,-5.2897644043
34.557010341,-5.28701782227
34.562074514,-5.2848815918
34.566989582,-5.34790039062
34.572229534,-5.2855682373
34.576983458,-5.28373718262
34.58202328,-5.28648376465
34.586964564,-5.28533935547
34.592016027,-5.28312683105
34.596980658,-5.2855682373
34.601969045,-5.28450012207
34.606995048,-5.32386779785
34.612019172,-5.28648376465
34.61700139,-5.28511047363
34.621981607,-5.28450012207
34.627071781,-5.28648376465
34.631935016,-5.25619506836
34.636968159,-5.28305053711
34.642090024,-5.28472900391
34.647117997,-5.2840423584
34.652035881,-5.28594970703
34.65698166,-5.28350830078
34.662043756,-5.28511047363
34.666997686,-5.28373718262
34.672049014,-5.31532287598
34.677086134,-5.28617858887
34.682036418,-5.28465270996
34.687001268,-5.28388977051
34.692093749,-5.28450012207
34.697061199,-5.2855682373
34.702021654,-5.28457641602
34.706975078,-5.28511047363
34.712010156,-5.28366088867
34.716991069,-5.28465270996
34.72203889,-5.27908325195
34.727146428,-5.28457641602
34.731997974,-5.28381347656
34.737022842,-5.28656005859
34.741987413,-5.283203125
34.746967096,-5.2808380127
34.752102004,-5.28442382812
34.757277049,-5.28411865234
34.762043305,-5.27236938477
34.767043814,-5.28358459473
34.772092472,-5.28297424316
34.777060346,-5.28450012207
34.78194649,-5.28221130371
34.787026457,-5.29907226562
34.791997904,-5.28282165527
34.797030606999996,-5.28221130371
34.802008831,-5.23452758789
34.806966944,-5.28305053711
34.81201797,-5.28343200684
34.817001089,-5.28289794922
34.82196503,-5.2823638916
34.827105395,-5.28747558594
34.831991453,-5.28427124023
34.837024255,-5.28396606445
34.842052027,-5.28221130371
34.847018793,-5.28205871582
34.852307905,-5.27946472168
34.857051614,-5.28266906738
34.862105228,-5.28259277344
34.867061916,-5.27473449707
34.872106675,-5.28213500977
34.877096948,-5.28099060059
34.882022968,-5.28297424316
34.887031741,-5.28114318848
34.892182531,-5.29838562012
34.897063221,-5.28167724609
34.901937769,-5.28244018555
34.907042807,-5.2653503418
34.912119552,-5.2823638916
34.917052521,-5.28091430664
34.922040561,-5.28228759766
34.927046653,-5.28259277344
34.932054746,-5.2368927002
34.93708905,-5.28228759766
34.942030406,-5.28099060059
34.947040764,-5.28175354004
34.952007422,-5.28167724609
34.956974182,-5.27565002441
34.962032132,-5.28182983398
34.967050761,-5.28244018555
34.972164266,-5.31608581543
34.977025654,-5.28167724609
34.981962916,-5.28244018555
34.987119215999996,-5.28144836426
34.992272621,-5.28167724609
34.996972432,-5.30731201172
35.002009737,-5.2799987793
35.007018304,-5.28144836426
35.012253393,-5.27862548828
35.017039013,-5.28114318848
35.022016889,-5.28930664062
35.027021994,-5.28121948242
35.032132887,-5.28114318848
35.037054374,-5.20492553711
35.041980775,-5.28030395508
35.047010674,-5.28221130371
35.052016127,-5.28060913086
35.05698158,-5.28106689453
35.061956596,-5.28160095215
35.067047233,-5.2815246582
35.071973452,-5.28060913086
35.077019129,-5.28282165527
35.082008088,-5.27976989746
35.087035306,-5.28678894043
35.091988812,-5.28091430664
35.096995224,-5.2799987793
35.102027297,-5.27893066406
35.107087957,-5.27969360352
35.112629059,-5.27854919434
35.117027123,-5.2799987793
35.121952391,-5.28030395508
35.127113928,-5.2954864502
35.132073748,-5.28053283691
35.136985577,-5.27854919434
35.142037722,-5.25550842285
35.147050263,-5.28091430664
35.15205305,-5.27885437012
35.157030184999996,-5.27931213379
35.16201813,-5.27824401855
35.167072924,-5.26679992676
35.172088453,-5.28106689453
35.177022835,-5.27893066406
35.182105784,-5.25466918945
35.187001956,-5.28007507324
35.192035184,-5.27969360352
35.197029223,-5.27854919434
35.202041421,-5.27870178223
35.207039888,-5.23788452148
35.212115965,-5.28015136719
35.216996496,-5.27877807617
35.222027681,-5.27870178223
35.226966894,-5.27778625488
35.232053324,-5.27732849121
35.236988783,-5.27877807617
35.241958413,-5.27824401855
35.247001978,-5.29556274414
35.252068265,-5.27992248535
35.257015585,-5.27801513672
35.262046863,-5.27885437012
35.267061124,-5.27824401855
35.272056158,-5.28877258301
35.277035498,-5.27732849121
35.282047411,-5.27687072754
35.28700348,-5.30921936035
35.292060668,-5.27793884277
35.297070038,-5.27801513672
35.30202871,-5.27725219727
35.307020583,-5.27679443359
35.312090582,-5.29205322266
35.316989336,-5.27740478516
35.322105142,-5.27587890625
35.327062792,-5.32745361328
35.332115949,-5.27770996094
35.337058895,-5.27519226074
35.342044629,-5.27809143066
35.347113726,-5.27694702148
35.352022321,-5.26977539062
35.357095851,-5.27725219727
35.36202697,-5.27565002441
35.367097886,-5.30776977539
35.372023898,-5.27938842773
35.377051722,-5.27839660645
35.382077191,-5.27709960938
35.387052146,-5.27687072754
35.39210024,-5.27275085449
35.397099416,-5.27770996094
35.401990094,-5.27671813965
35.406986176,-5.29678344727
35.412122363,-5.27763366699
35.417011118,-5.27687072754
35.422088553,-5.27809143066
35.42698796,-5.27671813965
35.432116156,-5.27610778809
35.436989105,-5.27725219727
35.442076493,-5.27687072754
35.447120116,-5.31883239746
35.452418157,-5.27725219727
35.457005058,-5.27755737305
35.461964276,-5.27587890625
35.467060746,-5.2759552002
35.472002063,-5.28579711914
35.477069389,-5.27626037598
35.482035634,-5.27587890625
35.487005432,-5.23445129395
35.492050403,-5.27648925781
35.497038273,-5.27610778809
35.502017875,-5.2751159668
35.507002946,-5.27557373047
35.512112525,-5.2710723877
35.517027545,-5.27549743652
35.521997062,-5.27679443359
35.527018429,-5.26458740234
35.532002822,-5.27671813965
35.536953483,-5.27656555176
35.541991899,-5.27503967285
35.547089322,-5.27557373047
35.552050513,-5.27770996094
35.557069188,-5.27503967285
35.562084501,-5.2766418457
35.56700408,-5.22117614746
35.571978524,-5.27603149414
35.577042485,-5.2766418457
35.582074259,-5.27450561523
35.587032776,-5.27496337891
35.592383434,-5.26748657227
35.597089844,-5.27496337891
35.601981617,-5.27366638184
35.607056517,-5.25398254395
35.612085846,-5.27519226074
35.617054499,-5.2725982666
35.622064305,-5.27465820312
35.627089416,-5.27473449707
35.632116438,-5.31532287598
35.63700299,-5.27687072754
35.642073783,-5.27465820312
35.647018053,-5.27534484863
35.652086733,-5.27442932129
35.657041647,-5.27168273926
35.66197041,-5.27496337891
35.666978989,-5.27420043945
35.671992295,-5.27961730957
35.67699144,-5.27351379395
35.682020032,-5.27206420898
35.68705804,-5.27450561523
35.692080094,-5.27481079102
35.696946737,-5.27442932129
35.701967116,-5.27450561523
35.707096482,-5.27610778809
35.712864664,-5.2734375
35.717058235,-5.27404785156
35.722123313,-5.27313232422
35.727023678,-5.27397155762
35.732081668,-5.2734375
35.737023141,-5.27542114258
35.742098621,-5.27420043945
35.747016375,-5.27442932129
35.752053141,-5.27458190918
35.757067191,-5.27420043945
35.76200511,-5.27099609375
35.767046402,-5.27366638184
35.772039232,-5.27496337891
35.777000006,-5.31517028809
35.78207623,-5.27305603027
35.787078724,-5.27618408203
35.792148692,-5.27420043945
35.797081337,-5.27381896973
35.802003328,-5.27877807617
35.80700026,-5.27435302734
35.812029527,-5.27435302734
35.816989761,-5.30670166016
35.822028859,-5.27313232422
35.827076863,-5.2742767334
35.832631498,-5.27389526367
35.837084532,-5.27465820312
35.842084453,-5.26741027832
35.847053578,-5.27214050293
35.852368024,-5.27275085449
35.857041313,-5.31074523926
35.861958072,-5.27137756348
35.867006881,-5.27244567871
35.872019986,-5.27275085449
35.877033353,-5.27221679688
35.882062187,-5.29106140137
35.887061363,-5.27313232422
35.891998051,-5.2734375
35.896953914,-5.26954650879
35.902003535,-5.27305603027
35.906989483,-5.27572631836
35.912083813,-5.27458190918
35.917052051,-5.27191162109
35.922102854,-5.31272888184
35.926968842,-5.2725982666
35.932330738,-5.27297973633
35.936994011,-5.27282714844
35.942065593,-5.27267456055
35.946993481,-5.2759552002
35.95208422,-5.27229309082
35.957014176,-5.2717590332
35.962124386,-5.25779724121
35.96706467,-5.2717590332
35.972284762,-5.27412414551
35.977055239,-5.27275085449
35.982040878,-5.27114868164
35.986993247,-5.2653503418
35.99204422,-5.2717590332
35.996983761,-5.27191162109
36.001995658,-5.25299072266
36.007022088,-5.27206420898
36.01204068,-5.27145385742
36.017030077,-5.27191162109
36.022117572,-5.27229309082
36.027094167,-5.28663635254
36.032067659,-5.27153015137
36.03703818,-5.27030944824
36.041941923,-5.244140625
36.047082626,-5.27069091797
36.052124907,-5.26901245117
36.057035183,-5.27236938477
36.062036234,-5.27168273926
36.067024399,-5.30838012695
36.07204204,-5.27160644531
36.077080017,-5.27046203613
36.082086196,-5.27046203613
36.087029054,-5.27008056641
36.092049165,-5.27267456055
36.096971613,-5.2717590332
36.102003631,-5.27122497559
36.10699886,-5.24345397949
36.112242452,-5.27130126953
36.117023528,-5.27229309082
36.122029249,-5.27000427246
36.126958147,-5.27099609375
36.132005152,-5.27847290039
36.137005888,-5.27145385742
36.142023003,-5.27191162109
36.14697265,-5.30128479004
36.152019561,-5.27114868164
36.156972909,-5.27236938477
36.161988786,-5.27069091797
36.167042907,-5.27099609375
36.172368264,-5.2906036377
36.177079152,-5.26969909668
36.182063358,-5.27198791504
36.187048942,-5.27069091797
36.192413167,-5.27122497559
36.196976463,-5.27122497559
36.201948619,-5.27145385742
36.206998945,-5.27069091797
36.212206998,-5.30731201172
36.217118835,-5.27053833008
36.222036254,-5.26985168457
36.227107955,-5.26954650879
36.232086043,-5.26885986328
36.237053935,-5.28198242188
36.242095251,-5.26954650879
36.246958955,-5.2709197998
36.252001387,-5.25993347168
36.256994691,-5.26885986328
36.262019783,-5.2734375
36.266981254,-5.26977539062
36.272084491,-5.26977539062
36.276995722,-5.31135559082
36.282074263,-5.27046203613
36.287089099,-5.27069091797
36.292234398,-5.26931762695
36.297003173,-5.26992797852
36.3020525,-5.31089782715
36.307089257,-5.26908874512
36.312092542,-5.2710723877
36.317057631,-5.26947021484
36.322025902,-5.2693939209
36.327049988,-5.2840423584
36.332114031,-5.2685546875
36.336988062,-5.26802062988
36.342085704,-5.26718139648
36.347023052,-5.26893615723
36.3522148,-5.27099609375
36.356971563,-5.26931762695
36.362007362,-5.26824951172
36.367036585,-5.29235839844
36.372031857,-5.26908874512
36.377010371,-5.27030944824
36.382017369,-5.26847839355
36.387027427,-5.26954650879
36.392029136,-5.26458740234
36.396952082,-5.26840209961
36.401954896,-5.27030944824
36.406959677,-5.30769348145
36.412366037,-5.26885986328
36.417056724,-5.27290344238
36.422024757,-5.26802062988
36.427065838,-5.26824951172
36.432081214,-5.23773193359
36.437002537,-5.26809692383
36.442052194,-5.26832580566
36.446977586,-5.26832580566
36.452400985,-5.26931762695
36.456975398,-5.27725219727
36.462120675,-5.26794433594
36.467037013,-5.26809692383
36.471994827,-5.27809143066
36.477045208,-5.26832580566
36.48205008,-5.26550292969
36.487055393,-5.26840209961
36.49200605,-5.26779174805
36.496981721,-5.28678894043
36.502051768,-5.26733398438
36.5070924,-5.26893615723
36.512137236,-5.26779174805
36.516996534,-5.26824951172
36.522085734,-5.27412414551
36.527046988,-5.26695251465
36.532539487,-5.26817321777
36.537081594,-5.20919799805
36.541990359,-5.26885986328
36.547058802,-5.26748657227
36.552129869,-5.26763916016
36.557069933,-5.26596069336
36.562033859,-5.26382446289
36.567019182,-5.26794433594
36.572106451,-5.2677154541
36.577029352,-5.19203186035
36.582074701,-5.26733398438
36.587122743,-5.26634216309
36.592123931,-5.26840209961
36.597006911,-5.26756286621
36.602003294,-5.28793334961
36.606986831,-5.26802062988
36.612048372,-5.26840209961
36.616988975,-5.2099609375
36.622011197,-5.26626586914
36.627106731,-5.26908874512
36.632046201,-5.26672363281
36.637079014,-5.26664733887
36.641957443,-5.25115966797
36.647076579,-5.2668762207
36.65272829,-5.26733398438
36.657169404,-5.26870727539
36.66206907,-5.26679992676
36.667010068,-5.27610778809
36.672076333,-5.26695251465
36.677075093,-5.26802062988
36.682011889,-5.2995300293
36.686956468,-5.2660369873
36.692000608,-5.24284362793
36.697021718,-5.17189025879
36.701989482,-5.15884399414
36.707057594,-5.14739990234
36.712019093,-5.15907287598
36.716973382,-5.15663146973
36.7220527,-5.13381958008
36.727028305,-5.15411376953
36.732037517,-5.15548706055
36.737031826,-5.1554107666
36.742077657,-5.1538848877
36.74699246,-5.15670776367
36.752197511,-5.15769958496
36.757065119,-5.05996704102
36.762078264,-5.01945495605
36.767028574,-5.04020690918
36.772005232,-5.04379272461
36.777024673,-5.04318237305
36.782055095,-5.04249572754
36.787134528,-5.07186889648
36.792045377,-4.92301940918
36.797004793,-4.9144744873
36.802039069,-4.91981506348
36.807043905,-4.92576599121
36.812102564,-4.86167907715
36.817042036,-4.82551574707
36.822093097,-4.82429504395
36.827025107,-4.71893310547
36.832014446,-4.70573425293
36.837009868,-4.7045135498
36.842013085,-4.70390319824
36.847057762,-4.69947814941
36.852029,-4.57695007324
36.857059561,-4.57824707031
36.862033785,-4.58023071289
36.867086861,-4.57946777344
36.872151326,-4.5841217041
36.876989754,-4.54750061035
36.882004523,-4.49317932129
36.886984768,-4.47273254395
36.892106242,-4.46983337402
36.897081776,-4.46975708008
36.902039635,-4.4612121582
36.907043573,-4.45693969727
36.912081831,-4.33891296387
36.917017747,-4.38941955566
36.921993417,-4.34532165527
36.927038814,-4.34608459473
36.931990707,-4.35043334961
36.937051124,-4.27001953125
36.942039585,-4.24247741699
36.946991286,-4.23355102539
36.952027905,-4.24041748047
36.956952993,-4.23583984375
36.961969838,-4.23942565918
36.96705641,-4.24308776855
36.97200015,-4.24034118652
36.976978362,-4.24026489258
36.982017761,-4.25903320312
36.987148118,-4.14695739746
36.992072501,-4.13261413574
36.997057667,-4.12933349609
37.002016525,-4.13185119629
37.006983326,-4.15542602539
37.012024266,-4.12704467773
37.017106204,-4.03411865234
37.022064469,-4.02626037598
37.027090517,-4.02297973633
37.031969354,-4.02648925781
37.037095788,-3.98857116699
37.042031245,-3.93356323242
37.047043764,-3.85566711426
37.052016829,-3.90937805176
37.057076641,-3.91304016113
37.062101408,-3.88442993164
37.067114123,-3.81782531738
37.072066307,-3.79013061523
37.077101638,-3.79676818848
37.082080922,-3.80096435547
37.086996832,-3.80187988281
37.092048367,-3.80165100098
37.096987476,-3.67042541504
37.101983116,-3.67614746094
37.107001867,-3.67874145508
37.112028847,-3.70277404785
37.117067723,-3.69445800781
37.122037764,-3.68072509766
37.127026092,-3.5913848877
37.132022255,-3.57414245605
37.137062155,-3.59527587891
37.14207859,-3.57627868652
37.147010355,-3.46824645996
37.152117214,-3.46130371094
37.157013503,-3.46626281738
37.162056857,-3.46923828125
37.167101042,-3.36540222168
37.172059748,-3.34083557129
37.177054544,-3.38066101074
37.182046907,-3.33969116211
37.187113522,-3.33969116211
37.192186099,-3.23394775391
37.197015629,-3.23043823242
37.202022781,-3.26095581055
37.206980189,-3.23753356934
37.211966623,-3.23196411133
37.217051278,-3.10722351074
37.222039005,-3.10134887695
37.227027236,-3.10470581055
37.232233301,-3.12034606934
37.237047061,-3.03382873535
37.242032677,-2.9369354248
37.247046339,-3.0158996582
37.252100709,-3.0094909668
37.256981966,-2.90710449219
37.262083832,-2.89855957031
37.267040374,-2.86117553711
37.272035385,-2.82241821289
37.277091397,-2.79602050781
37.28199683,-2.80479431152
37.287074042,-2.79998779297
37.292017614,-2.68562316895
37.297063391,-2.66632080078
37.302006209,-2.67517089844
37.307099574,-2.68051147461
37.312059003,-2.59422302246
37.317039806,-2.57659912109
37.322069338,-2.58010864258
37.327075097,-2.57431030273
37.33244098,-2.49725341797
37.337048062,-2.47062683105
37.342010261,-2.44995117188
37.347043459,-2.45620727539
37.352233402,-2.46337890625
37.357070862,-2.39074707031
37.362070792,-2.34031677246
37.367050583,-2.30445861816
37.372268564,-2.24761962891
37.377098357,-2.22152709961
37.382089415,-2.2184753418
37.38703884,-2.12196350098
37.392072163,-2.11044311523
37.397066354,-2.11158752441
37.401994847,-2.02194213867
37.406982235,-2.0085144043
37.41200717,-2.00729370117
37.416970278,-1.88529968262
37.421963908,-1.88873291016
37.427085361,-1.89476013184
37.432019298,-1.81274414062
37.436945259,-1.79718017578
37.441977752,-1.80488586426
37.447009076,-1.67854309082
37.452229192,-1.72264099121
37.457042704,-1.70852661133
37.462051695,-1.65725708008
37.467134726,-1.65596008301
37.47220433,-1.62132263184
37.477105144,-1.60446166992
37.48201332,-1.67488098145
37.487078419,-1.61407470703
37.492130278,-1.60171508789
37.49702521,-1.62132263184
37.502012866,-1.5404510498
37.507029582,-1.64054870605
37.512221813,-1.51329040527
37.517068056,-1.55967712402
37.521984076,-1.58157348633
37.527011468,-1.52786254883
37.532097033,-1.61163330078
37.537053017,-1.52923583984
37.542069464,-1.5705871582
37.54705093,-1.57188415527
37.55234179,-1.57562255859
37.557102769,-1.60705566406
37.562095494,-1.62002563477
37.567111096,-1.61926269531
37.572076895,-1.59133911133
37.577018466,-1.57524108887
37.58199499,-1.60781860352
37.587039059,-1.59790039062
37.592398481000004,-1.59477233887
37.597048333000004,-1.52648925781
37.60199443,-1.58805847168
37.607059424,-1.59164428711
37.612143373,-1.5266418457
37.617096767,-1.62338256836
37.622069661,-1.53266906738
37.627097781,-1.59454345703
37.632012193,-1.51550292969
37.637023741,-1.59378051758
37.642057754,-1.58988952637
37.64708202,-1.55220031738
37.652044991,-1.60385131836
37.657036283,-1.58096313477
37.662129552,-1.56791687012
37.667024372,-1.59172058105
37.672221261,-1.61552429199
37.677054134,-1.54518127441
37.682019459,-1.56753540039
37.687028576,-1.5892791748
37.6920995,-1.59622192383
37.697087767,-1.56829833984
37.70203388,-1.58233642578
37.707033698000004,-1.56715393066
37.712094721,-1.57325744629
37.717035627,-1.57905578613
37.7220127,-1.5731048584
37.727064603,-1.57257080078
37.732073802,-1.56524658203
37.737024919,-1.57211303711
37.742035676,-1.58180236816
37.746980818,-1.57539367676
37.752048185,-1.57180786133
37.757008603,-1.51809692383
37.762096487,-1.57119750977
37.767012755,-1.57455444336
37.772082714,-1.57081604004
37.777089206,-1.57417297363
37.782052877,-1.5518951416
37.787070447,-1.56936645508
37.792016343,-1.57615661621
37.797082439,-1.57119750977
37.802033752,-1.63871765137
37.807020703,-1.57890319824
37.812096189,-1.5885925293
37.817061527,-1.62605285645
37.822056894,-1.60278320312
37.827123556,-1.5950012207
37.83270637,-1.59408569336
37.837055141,-1.56768798828
37.842018093,-1.53495788574
37.847041597,-1.61758422852
37.852056958,-1.52854919434
37.856997058,-1.54022216797
37.861983827,-1.58195495605
37.866983213,-1.56745910645
37.872144855,-1.55029296875
37.877004147,-1.58737182617
37.882003069,-1.58317565918
37.886995559,-1.66816711426
37.892026228,-1.56684875488
37.897003723,-1.57875061035
37.902058818,-1.59156799316
37.9070519,-1.60713195801
37.912059822,-1.59957885742
37.917013029,-1.58317565918
37.922015322,-1.57875061035
37.927034576,-1.63307189941
37.932321769,-1.58966064453
37.937006236,-1.57554626465
37.94199573,-1.57402038574
37.946974301,-1.55960083008
37.9520374,-1.56776428223
37.956993484,-1.59355163574
37.962091724,-1.52229309082
37.967033172,-1.5803527832
37.972029122,-1.4924621582
37.977003439,-1.57325744629
37.982062608,-1.53610229492
37.987035519,-1.51412963867
37.992047455,-1.55853271484
37.997029488,-1.57531738281
38.001994111,-1.60682678223
38.007019359,-1.55921936035
38.012035535,-1.57287597656
38.016975878,-1.55250549316
38.022031841,-1.60202026367
38.027036618,-1.59721374512
38.032044375,-1.60636901855
38.036999197,-1.60133361816
38.042026643,-1.60331726074
38.047015217,-1.5837097168
38.052082283,-1.57295227051
38.057045139,-1.57402038574
38.062098853,-1.56295776367
38.066981464,-1.5315246582
38.072061076,-1.56112670898
38.077062649,-1.56028747559
38.082033113,-1.55342102051
38.087015854,-1.56074523926
38.092016679,-1.56021118164
38.097012235,-1.56692504883
38.102062636,-1.57569885254
38.107029729,-1.53419494629
38.112010933,-1.5763092041
38.117088952,-1.58042907715
38.122090332,-1.58241271973
38.126998857,-1.57684326172
38.132378165,-1.5811920166
38.137034747,-1.57829284668
38.142024322,-1.57157897949
38.14709358,-1.56730651855
38.152027162,-1.572265625
38.156980896,-1.56440734863
38.162022381,-1.5697479248
38.167078527,-1.57180786133
38.172143143,-1.5389251709
38.177143422,-1.57257080078
38.182010265,-1.57066345215
38.187059192,-1.57363891602
38.192151562,-1.57379150391
38.197085784,-1.52854919434
38.201967601,-1.57356262207
38.20696278,-1.57295227051
38.212050824,-1.572265625
38.21702867,-1.5714263916
38.222076822,-1.58798217773
38.227044786,-1.5739440918
38.232100334,-1.57180786133
38.237119604,-1.6130065918
38.24203051,-1.57257080078
38.246963667,-1.57783508301
38.252039104,-1.57272338867
38.256984486,-1.57356262207
38.262040788,-1.61918640137
38.267021295,-1.57257080078
38.272028126,-1.57356262207
38.277054711,-1.57333374023
38.281997328,-1.5714263916
38.2870737,-1.61186218262
38.292420095,-1.57424926758
38.29721476,-1.57318115234
38.302066726,-1.57272338867
38.307008727,-1.57272338867
38.312024932,-1.57592773438
38.317024117,-1.57341003418
38.322026595,-1.57119750977
38.327047358,-1.51885986328
38.332116078,-1.57279968262
38.337039389,-1.5747833252
38.34198704,-1.57234191895
38.347090809,-1.57333374023
38.352088686,-1.51145935059
38.357151776,-1.5731048584
38.362098783,-1.57356262207
38.367058528,-1.57279968262
38.371991839,-1.572265625
38.377040914,-1.54113769531
38.382073048,-1.57264709473
38.387028492,-1.57218933105
38.392066128,-1.60614013672
38.39704566,-1.57257080078
38.402013896,-1.57066345215
38.40701383,-1.57379150391
38.412102914,-1.57257080078
38.41701372,-1.51695251465
38.422006654,-1.57302856445
38.427076498,-1.57356262207
38.432060296,-1.57333374023
38.437027858,-1.57272338867
38.44203344,-1.55578613281
38.446986525,-1.57272338867
38.452305014,-1.57356262207
38.457013685,-1.52038574219
38.462076553,-1.5739440918
38.467058513,-1.57684326172
38.472017929,-1.57325744629
38.477016603,-1.57302856445
38.482029194,-1.56127929688
38.486980628,-1.57386779785
38.492077852,-1.57249450684
38.497016607,-1.57279968262
38.502005818,-1.57386779785
38.506960678,-1.58676147461
38.512005464,-1.57295227051
38.516965884,-1.56997680664
38.522029866,-1.51809692383
38.527041482,-1.57447814941
38.532158715,-1.57211303711
38.537054091,-1.57234191895
38.542066475,-1.57279968262
38.547022112,-1.61033630371
38.55203117,-1.5714263916
38.556949633,-1.57554626465
38.562022482,-1.57257080078
38.567060032,-1.57165527344
38.572173981,-1.58180236816
38.577120459,-1.57249450684
38.582120517999996,-1.57241821289
38.587134443,-1.611328125
38.592068887,-1.55242919922
38.596964411,-1.61575317383
38.602007448,-1.5892791748
38.607058179,-1.57165527344
38.612044026,-1.5453338623
38.617090817,-1.58203125
38.622048231,-1.59538269043
38.627080016,-1.5315246582
38.632036882,-1.61277770996
38.637091985,-1.60026550293
38.642041772,-1.60217285156
38.647126099,-1.61323547363
38.652277702,-1.5998840332
38.657045269,-1.56661987305
38.662084566,-1.57325744629
38.667042815,-1.65504455566
38.67205334,-1.58325195312
38.677047009,-1.55975341797
38.682095277,-1.58996582031
38.686997951,-1.50161743164
38.692066241,-1.60415649414
38.697035908,-1.5461730957
38.702020425,-1.57287597656
38.707040993,-1.59408569336
38.712138143,-1.60682678223
38.717006837,-1.51298522949
38.722123685,-1.53121948242
38.727171439,-1.59774780273
38.732047647,-1.51878356934
38.737028773,-1.59301757812
38.742023909,-1.58851623535
38.747018714,-1.58721923828
38.752274859,-1.58233642578
38.757019297,-1.57913208008
38.761992085,-1.56188964844
38.766979286,-1.63764953613
38.772103235,-1.62322998047
38.777077387,-1.5550994873
38.782091102,-1.58714294434
38.787128584,-1.56806945801
38.792078709,-1.53968811035
38.796972327,-1.59454345703
38.801990127,-1.56951904297
38.806987232,-1.54937744141
38.812823332,-1.64001464844
38.817064584,-1.60697937012
38.822182313,-1.60987854004
38.827081919,-1.55395507812
38.832220223,-1.59523010254
38.837012244,-1.60682678223
38.842120884,-1.6104888916
38.847090807,-1.6202545166
38.851991814,-1.61239624023
38.857008276,-1.61209106445
38.862038905,-1.52503967285
38.866981639,-1.51473999023
38.87213153,-1.62475585938
38.877098179,-1.56265258789
38.881991795,-1.5306854248
38.887054782999996,-1.58981323242
38.892028721,-1.56639099121
38.897017798,-1.50672912598
38.902006713,-1.61758422852
38.906996013,-1.57348632812
38.912035999,-1.55616760254
38.917070832,-1.60247802734
38.922098386,-1.59378051758
38.927035393,-1.58233642578
38.932036448,-1.5869140625
38.937097873,-1.58248901367
38.942013752,-1.56745910645
38.947074194,-1.58737182617
38.952052446,-1.57814025879
38.957014884,-1.57409667969
38.962090423,-1.57173156738
38.967031305,-1.56440734863
38.971982225,-1.5633392334
38.977055832,-1.56532287598
38.982017694,-1.57783508301
38.98708612,-1.56799316406
38.992026859,-1.56776428223
38.997019361,-1.56982421875
39.002033345,-1.56929016113
39.007113742,-1.53465270996
39.012438448,-1.57669067383
39.017135044,-1.57234191895
39.022066142,-1.56410217285
39.027009082,-1.5746307373
39.032036141,-1.57188415527
39.03703083,-1.57257080078
39.042043243,-1.57417297363
39.047071954,-1.56311035156
39.05206841,-1.57119750977
39.057034113,-1.57150268555
39.062067942,-1.57012939453
39.067078421,-1.57043457031
39.072059471,-1.57020568848
39.077049574,-1.57165527344
39.082043019,-1.5697479248
39.087002076,-1.5641784668
39.092186077,-1.57173156738
39.097004269,-1.57211303711
39.10197432,-1.57089233398
39.107054993,-1.57157897949
39.112155788,-1.58256530762
39.117001775,-1.57051086426
39.122061363,-1.57081604004
39.1270612,-1.61270141602
39.1320463,-1.57012939453
39.136988819,-1.57188415527
39.141997311,-1.57180786133
39.146969385,-1.57012939453
39.15203787,-1.57012939453
39.157118385,-1.57096862793
39.162153258,-1.57279968262
39.167034615,-1.57119750977
39.172028557,-1.57165527344
39.177087421,-1.57104492188
